machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
212275154,4,3,2,6,17,0,1,1,0,32258
212276331,5,4,2,9,15,1,3,1,0,91711
212276386,5,3,2,7,16,0,1,1,1,78041
212277812,3,1,3,8,13,1,2,1,0,11434
212279720,4,4,5,5,15,0,3,1,0,95112
212279746,99,3,2,8,11,1,2,1,0,38017
212280566,99,2,2,7,11,0,1,1,0,60107
212281972,4,2,2,9,16,0,1,1,0,55044
212282355,99,4,2,8,16,1,1,1,0,85303
212282751,99,3,1,4,15,0,1,1,0,
212283221,99,2,2,8,11,0,1,1,0,46580
212283240,99,4,2,7,15,1,1,1,1,97401
212283370,3,4,2,9,13,0,5,1,0,92507
212283718,3,1,2,7,11,0,1,1,0,03784
212284621,3,3,4,9,14,1,1,1,0,76310
212285575,99,4,5,7,12,1,2,1,1,94605
212286973,4,3,1,11,11,0,1,1,0,77098
212287898,4,1,1,5,13,0,3,1,0,10128
212288997,99,2,4,4,11,1,1,1,0,54929
212290913,4,3,5,9,16,1,2,1,0,20774
212291115,99,2,1,7,12,0,2,1,0,49445
212291849,99,4,1,7,12,0,3,1,0,90061
212293609,2,2,4,6,13,1,1,1,0,46001
212294021,2,3,1,11,14,0,2,1,1,33175
212294184,3,2,2,3,11,0,2,1,0,56301
212295359,2,1,5,7,15,1,5,1,1,01118
212295549,3,2,3,8,11,1,2,1,0,60637
212296212,99,2,1,9,12,0,5,1,0,61068
212355720,4,2,2,7,11,1,1,1,1,53590
212357309,99,3,2,6,13,0,1,1,0,72712
212357603,99,3,1,8,12,0,2,1,0,25530
212359014,99,4,1,3,11,0,1,1,0,97030
212359481,99,4,1,11,11,0,5,1,1,91915
212359903,4,2,3,8,13,1,1,1,0,53952
212360583,99,4,5,8,12,0,1,1,0,98520
212360938,2,3,1,5,11,0,5,1,1,77091
212362050,4,3,2,10,18,0,1,1,0,27610
212362541,99,3,2,1,11,1,2,1,0,33880
212362898,4,4,3,11,17,1,3,1,1,94062
212363625,4,1,4,6,18,1,1,1,1,02136
212364530,4,3,3,7,13,0,1,1,0,29414
212365654,3,3,1,5,15,0,5,1,1,76063
212366936,1,1,3,4,11,1,1,1,1,19120
212367622,4,3,4,7,18,1,1,1,0,40291
212368382,99,2,1,8,13,0,1,1,0,47129
212368748,3,3,1,3,12,0,1,1,0,71111
212370479,2,1,4,5,13,1,1,1,1,07060
212371588,3,2,2,11,11,1,1,1,0,55901
212372764,3,2,1,11,15,0,1,1,0,62959
212373717,99,3,2,7,12,0,1,1,0,70737
212374712,2,4,5,10,11,1,1,1,0,95841
212375199,2,3,5,6,14,1,1,1,1,77386
212378101,3,1,2,11,13,0,1,1,0,10309
212379293,99,1,1,5,12,0,2,1,0,11418
212379612,2,1,3,10,15,0,1,1,0,13760
212380604,99,3,2,11,13,0,1,1,0,73078
212380852,5,3,5,6,13,1,1,1,0,77064
212381920,3,3,1,11,11,0,1,1,0,77551
212382038,99,3,4,4,13,1,2,1,1,30093
212382317,99,2,4,4,18,1,5,1,0,60527
212382551,99,3,3,7,11,1,2,1,0,39341
212383642,99,3,5,7,16,1,1,1,0,29036
212383804,99,1,1,4,15,0,1,1,0,08060
212387248,2,1,3,11,14,0,1,1,0,15801
212387367,2,3,5,6,15,1,1,1,0,72034
212390978,5,1,2,11,13,0,2,1,0,08109
212391551,99,3,1,4,11,0,2,1,0,30286
212392841,2,3,4,7,16,1,1,1,0,29607
212393327,99,3,3,1,11,1,2,1,1,37186
212393403,2,2,4,11,11,1,2,1,0,60478
212394576,2,2,4,7,12,1,1,1,1,62040
212394919,3,3,2,5,16,1,1,1,0,72212
212395881,3,2,3,3,13,1,1,1,0,48843
212395895,2,3,5,8,11,1,2,1,1,28450
212396313,99,4,3,9,13,1,2,1,0,98387
212396653,3,3,4,5,15,1,5,1,0,
212397744,4,4,2,7,14,1,1,1,0,93711
212398388,2,3,3,7,12,0,2,1,1,75052
212398534,99,2,3,4,13,0,1,1,0,48185
212399191,4,3,1,3,11,0,1,1,0,20707
212399968,4,3,2,10,13,0,1,1,0,36605
212400144,4,3,5,6,13,1,3,1,0,30047
212456568,99,4,3,3,11,1,2,1,1,84116
212456797,3,4,2,11,14,0,1,1,0,98902
212457136,99,4,5,8,18,1,5,1,0,95677
212459137,99,3,1,3,13,0,1,1,0,20147
212459504,99,3,2,9,16,0,5,1,1,34655
212459798,1,4,5,4,11,1,5,1,1,85202
212460010,2,4,3,2,13,1,1,1,0,85345
212461787,3,1,3,9,16,1,1,1,0,14075
212462143,3,3,2,10,14,1,5,1,0,71119
212462511,99,3,4,9,11,1,2,1,0,30043
212462906,4,4,1,11,13,0,1,1,0,97206
212463031,3,1,2,10,14,0,1,1,0,
212464976,99,4,5,3,11,0,5,1,1,
212465343,99,3,3,11,12,0,2,1,0,76179
212466511,4,2,3,11,12,1,1,1,0,48312
212466822,2,3,2,10,12,0,1,1,0,30701
212467378,3,4,2,10,16,0,1,1,0,92056
212468559,4,2,2,5,14,1,5,1,1,60016
212469024,3,2,2,8,15,1,1,1,0,43062
212470773,5,3,1,8,14,0,2,1,0,30316
212471286,4,3,5,8,16,1,1,1,0,34689
212471331,4,1,5,7,18,1,2,1,0,18078
212471465,3,3,1,4,11,0,1,1,0,30022
212471959,2,3,2,10,16,0,5,1,0,23970
212472127,1,2,5,3,11,1,5,1,1,48210
212472845,4,3,2,11,14,1,5,1,0,22901
212472982,99,2,1,11,12,0,2,1,0,
212472992,4,2,3,7,17,0,5,1,1,52556
212474368,99,3,2,5,11,1,1,1,1,33463
212475770,2,2,5,6,11,1,5,1,0,61529
212477160,99,3,2,2,12,0,2,1,0,37208
212477686,99,3,1,8,12,0,2,1,0,75270
212478405,99,3,2,9,11,0,5,1,0,33993
212478595,2,3,4,9,12,1,1,1,0,27705
212478865,1,3,3,8,12,1,5,1,1,79928
212479033,99,2,2,8,13,0,1,1,0,48430
212479418,99,4,2,4,11,0,3,1,0,92703
212480386,3,4,3,11,14,1,1,1,0,95650
212481232,2,2,2,9,13,1,1,1,0,45662
212481703,3,1,5,4,14,1,1,1,1,02111
212484504,3,3,2,4,16,0,1,1,0,
212484590,99,1,5,3,11,1,2,1,0,11221
212485148,4,3,4,8,17,1,3,1,0,20120
212486465,2,2,2,10,11,1,1,1,0,62704
212487008,99,3,1,10,12,0,3,1,0,76006
212487077,2,2,5,11,13,1,5,1,0,65265
212487181,99,3,3,4,11,0,2,1,1,33132
212488475,99,4,2,9,13,0,3,1,0,96701
212489341,99,3,2,8,11,1,1,1,0,23847
212490275,99,1,2,7,15,1,1,1,0,01104
212490595,2,3,4,8,11,1,1,1,0,75208
212492357,2,3,3,11,12,1,1,1,0,37872
212492411,4,4,2,10,17,1,1,1,0,90007
212493368,99,1,1,9,12,0,1,1,0,11229
212493448,99,2,1,10,18,0,1,1,0,53188
212493786,99,2,4,4,11,1,2,1,0,60636
212493991,99,1,4,8,16,1,1,1,0,19446
212496312,2,3,1,7,13,0,5,1,0,77479
212496377,2,3,5,9,14,1,1,1,0,77575
212496773,2,1,4,7,16,1,3,1,1,11429
212496898,3,3,3,7,14,1,5,1,0,28216
212497738,99,3,4,7,11,0,5,1,1,79360
212497959,3,2,2,10,15,1,1,1,0,60101
212498238,99,4,1,2,11,0,2,1,0,84404
212552584,99,4,3,4,12,1,2,1,0,97301
212554239,3,3,5,7,16,1,1,1,0,23838
212554627,99,3,5,3,12,1,3,1,0,31907
212554931,99,2,4,6,12,1,2,1,0,
212555906,3,4,2,4,13,1,1,1,0,85704
212556379,99,1,4,8,17,0,1,1,0,10990
212556490,99,4,2,7,11,0,2,1,0,80602
212556703,1,3,1,11,17,0,1,1,0,79413
212557214,99,4,2,9,11,0,5,1,0,97401
212557278,99,3,2,7,11,0,1,0,0,
212557774,99,4,5,2,16,0,1,1,0,97201
212558093,99,2,5,8,14,1,5,1,1,48322
212558273,4,3,1,9,15,0,2,1,0,27104
212558936,99,4,2,2,12,0,1,1,0,98674
212559257,99,2,2,10,16,0,2,1,0,48141
212559821,99,4,2,10,11,0,1,1,0,89048
212561744,2,1,2,7,12,1,5,1,1,02150
212562159,3,3,3,11,13,0,5,1,1,23188
212562833,3,3,5,7,11,1,1,1,0,35456
212562959,3,1,2,3,13,1,1,1,1,07083
212563271,99,3,1,7,16,0,2,1,0,20136
212563498,99,3,2,9,11,0,2,1,0,36105
212564445,99,3,1,4,11,0,1,1,1,77049
212564497,99,3,1,7,13,0,5,1,0,79936
212564779,99,4,2,9,12,1,1,1,0,87501
212565168,4,4,2,4,14,0,1,1,0,80237
212565262,2,3,5,7,13,1,1,1,0,27893
212565280,2,3,5,5,11,1,2,1,0,30135
212565438,4,1,2,6,17,1,1,1,0,07055
212565808,3,1,2,3,16,1,2,1,1,11787
212566011,99,1,4,4,11,1,1,1,0,13203
212566233,4,2,5,11,15,1,1,1,1,45238
212566378,99,3,2,9,12,0,1,1,0,34473
212566609,99,2,5,10,12,0,1,1,0,46221
212567004,99,2,5,5,13,1,5,1,0,49329
212567808,3,1,4,2,12,1,1,1,0,15106
212567829,3,1,5,2,11,1,5,1,1,11590
212568618,5,3,5,9,15,1,1,1,0,20781
212568780,3,2,1,11,13,0,1,1,0,44240
212569188,4,2,4,8,13,0,2,1,0,48085
212569455,2,1,1,11,13,0,1,1,1,11743
212571050,99,2,2,4,11,1,2,1,0,60411
212571361,99,4,2,9,15,0,1,1,1,95476
212571690,1,4,2,8,14,1,5,1,1,92335
212571833,2,1,2,11,11,1,2,1,0,10037
212572786,3,1,5,7,16,1,3,1,0,11762
212573321,4,4,3,11,16,0,3,1,0,95126
212573842,2,2,4,11,11,1,1,1,0,
212574282,99,3,2,5,14,1,1,1,1,78596
212575426,99,1,2,3,11,1,2,1,0,12144
212575809,99,3,3,10,11,1,5,1,0,
212575811,99,2,1,7,13,0,3,1,0,55406
212576594,99,4,2,8,16,0,1,1,0,91710
212577339,3,3,2,5,16,0,1,1,1,24551
212577667,99,2,2,11,13,0,1,1,0,56623
212577681,99,1,3,9,11,1,5,1,0,15236
212577802,2,2,2,8,12,1,1,1,0,46151
212578193,99,2,1,3,11,0,1,1,0,67230
212579539,3,3,5,5,17,1,1,1,0,
212579755,3,2,4,3,14,1,5,1,0,48152
212579951,99,3,5,10,13,1,2,1,0,77386
212580320,99,4,4,7,11,0,1,1,1,85756
212581010,99,3,2,4,12,0,3,1,0,37918
212582094,99,3,3,9,15,0,3,1,0,20874
212582280,4,2,1,10,16,0,1,1,0,48154
212582766,3,4,2,6,11,0,2,1,0,
212583280,3,4,3,10,15,0,1,1,0,97117
212583503,3,2,1,11,15,0,1,1,0,46901
212583564,99,3,5,8,14,0,2,1,0,35150
212583810,3,2,4,9,13,1,1,1,0,49242
212584006,4,4,5,5,16,1,1,1,1,94521
212584343,99,3,4,7,12,1,1,1,1,29582
212584387,2,4,2,1,11,1,2,1,1,93307
212584617,4,4,2,9,18,1,1,1,0,94523
212585591,2,3,2,9,11,1,1,1,0,75287
212586696,4,2,4,6,13,1,1,1,0,63301
212586777,99,4,2,1,13,0,1,1,0,98103
212586892,3,3,4,2,11,1,1,1,1,21044
212587312,99,3,2,8,11,0,1,1,0,20191
212587717,2,4,2,11,11,1,3,1,1,92672
212588425,3,1,2,4,15,0,2,1,0,02302
212589920,3,1,2,5,13,1,1,1,0,16249
212590092,99,3,4,5,12,1,2,1,0,79409
212590513,2,1,5,4,11,0,1,1,0,
212591030,99,4,2,5,18,0,1,1,0,85201
212591594,3,3,2,3,11,1,2,1,0,35762
212591642,4,3,3,8,14,1,1,1,0,32312
212591825,99,3,5,2,11,1,2,1,1,34293
212592265,99,4,2,7,16,0,1,1,0,91351
212593491,3,3,5,9,14,1,1,1,0,33436
212595215,5,1,5,8,16,1,1,1,0,08721
212651703,99,4,3,7,18,1,5,1,0,94555
212651784,99,1,1,6,11,0,5,1,1,11215
212652786,99,3,3,4,13,1,2,1,0,77087
212652954,2,4,1,8,11,0,1,1,0,98002
212653428,2,4,3,10,15,0,1,1,0,84058
212654526,4,2,5,7,12,1,1,1,0,43230
212654685,2,3,3,9,14,1,1,1,0,37355
212654809,4,3,4,7,18,1,1,1,0,23236
212654860,4,1,1,10,14,0,3,1,0,
212655643,99,3,2,11,13,0,1,1,0,
212656145,99,3,1,7,16,0,1,1,0,75077
212657843,3,2,3,4,15,1,1,1,0,62047
212658762,2,2,5,11,11,1,1,1,0,54660
212659250,99,2,2,7,12,0,1,1,0,65807
212660730,2,3,4,8,16,1,1,1,1,33436
212661425,4,1,5,9,13,1,1,1,0,15220
212663437,99,2,1,4,12,0,1,1,0,48104
212663704,2,3,2,10,12,1,5,1,0,26554
212665269,3,3,5,8,15,0,2,1,0,33169
212665641,99,4,2,8,13,0,1,1,0,89012
212666323,99,1,4,7,12,0,1,1,0,16509
212666493,2,3,1,11,11,0,1,1,0,72024
212667120,2,3,5,7,14,1,2,1,1,33012
212667269,2,3,2,9,17,1,1,1,0,77477
212667686,2,3,1,7,11,0,5,1,0,37167
212667915,2,2,4,7,13,1,1,1,0,58401
212668075,99,2,1,8,12,0,5,1,0,43316
212672002,4,2,4,6,17,1,1,1,0,53066
212672253,99,3,1,6,11,0,5,1,0,40517
212672501,99,2,4,2,11,1,5,1,0,67152
212672525,99,3,4,9,15,1,2,1,0,23226
212673006,99,3,4,11,11,0,2,1,0,29154
212674238,99,4,2,8,11,1,2,1,0,98001
212674892,2,1,1,8,11,0,5,1,1,07108
212675367,3,3,5,8,11,1,5,1,1,78233
212675473,99,3,4,8,12,1,1,1,1,74133
212678536,3,4,2,11,12,1,1,1,0,84041
212679539,4,2,4,8,15,1,1,1,0,44313
212681313,3,2,3,9,17,0,2,1,0,49508
212681476,99,2,4,8,13,1,2,1,0,60126
212681687,99,4,2,6,13,0,1,1,0,98103
212681964,4,2,4,8,18,1,1,1,0,48322
212682237,3,4,5,7,16,1,2,1,1,92337
212682580,2,1,1,9,13,0,1,1,0,10459
212683007,3,2,5,6,18,1,5,1,0,48127
212683888,2,1,2,9,15,0,1,1,0,
212684377,4,1,2,7,16,1,3,1,0,07042
212685795,3,4,5,11,16,1,1,1,0,59404
212686282,2,1,3,5,14,1,1,1,0,17013
212686547,2,2,2,7,14,1,1,1,0,47906
212687076,3,4,5,7,16,1,1,1,0,85050
212687436,2,3,4,8,11,1,2,1,0,30286
212687466,2,2,3,10,12,0,1,1,0,61103
212688712,2,1,1,6,14,0,5,1,1,
212688805,99,3,4,10,16,0,1,1,0,72207
212688918,3,3,1,7,11,0,1,1,0,35811
212690284,4,2,5,8,16,1,1,1,0,60429
212691469,99,3,4,5,11,1,1,1,0,36301
212692173,4,3,1,4,11,0,2,1,0,
212692545,4,4,2,7,16,1,1,1,0,87114
212693222,2,1,3,11,11,1,1,1,0,08884
212694813,99,4,4,10,13,1,5,1,0,99503
212695408,3,3,2,8,13,0,1,1,0,
212695427,2,3,5,7,15,1,1,1,0,29070
212753595,99,1,4,11,14,0,1,1,0,15501
212753755,2,4,2,8,13,1,3,1,0,95823
212753772,99,4,1,2,12,0,3,1,0,
212754113,99,1,2,8,18,1,5,1,0,07920
212754130,3,3,3,8,15,1,2,1,0,38125
212754844,3,3,3,9,16,0,1,1,0,30318
212756062,99,4,5,11,13,1,1,1,0,98258
212756815,99,3,1,10,16,0,1,1,0,27591
212757150,4,4,1,8,15,0,1,1,0,98103
212758532,1,3,2,5,11,1,2,1,0,27610
212759261,2,3,5,6,13,1,1,1,0,37086
212759929,99,4,3,8,15,1,1,1,0,94112
212761854,99,4,2,5,11,0,1,1,0,94611
212761883,2,2,3,9,11,1,5,1,0,45044
212762365,99,4,1,6,12,0,1,1,0,92078
212763027,2,2,3,9,11,1,1,1,0,60416
212764891,2,2,5,10,11,1,2,1,0,48035
212764966,4,1,2,8,17,0,3,1,0,07920
212765351,99,3,2,11,11,1,2,1,0,30083
212765355,99,4,5,1,13,1,2,1,0,84084
212765591,99,4,1,6,11,0,1,1,0,59801
212766018,99,4,2,7,11,0,1,1,0,84088
212766378,99,3,5,7,11,1,2,1,0,75709
212766418,3,3,3,10,14,1,1,1,1,76180
212766706,4,3,1,8,13,0,1,1,0,32571
212767073,99,4,3,6,12,1,5,1,1,90046
212767202,2,3,3,11,12,0,1,1,0,
212767748,99,4,5,3,11,1,5,1,1,85019
212767834,5,4,5,11,14,1,5,1,1,85379
212768250,99,2,2,11,11,0,1,1,0,65738
212768591,4,4,1,3,15,0,3,1,0,98059
212768650,99,3,3,9,12,1,2,1,0,32309
212768999,3,2,3,7,15,1,2,1,0,60619
212769535,2,3,2,10,12,0,2,1,0,38343
212769859,99,3,3,2,11,1,3,1,0,
212771834,3,1,4,8,12,0,5,1,0,07018
212771887,99,3,3,5,12,1,5,1,1,77024
212772810,99,1,1,3,13,0,5,1,0,07753
212772837,99,2,2,5,12,1,2,1,0,61705
212773238,3,4,4,3,11,1,5,1,0,92020
212773848,3,4,3,9,14,1,1,1,0,94513
212774425,4,4,2,9,18,1,1,1,0,85255
212775840,2,1,3,5,12,1,1,1,0,10468
212782776,2,3,2,2,11,1,1,1,0,41472
212782810,99,3,2,8,12,0,2,1,0,28409
212783135,99,2,1,9,15,0,1,1,0,68352
212783199,4,4,5,7,16,1,1,1,0,98589
212785194,2,4,5,9,11,1,5,1,1,87112
212785425,1,4,3,11,12,0,2,1,1,89134
212786125,99,2,2,11,12,1,1,1,0,61103
212786339,99,4,4,2,11,1,5,1,1,93561
212787015,3,3,2,3,11,1,5,1,1,33579
212789180,2,2,2,6,15,1,2,1,0,46901
212790823,2,3,3,7,11,1,2,1,0,27265
212791394,4,2,3,9,18,0,1,1,1,60564
212792789,2,2,3,8,11,1,1,1,0,61801
212794248,4,3,3,9,14,1,2,1,0,71078
212794672,3,2,2,11,13,0,1,1,0,
212794974,99,2,1,11,11,0,2,1,0,65109
212795594,3,3,2,3,11,0,5,1,1,32821
212853686,4,1,2,6,16,1,1,1,1,19426
212855670,3,3,2,9,11,0,1,1,0,28110
212855727,2,3,2,11,12,0,1,1,0,26164
212856073,5,4,2,11,18,0,1,1,0,95306
212857352,99,3,1,3,12,0,1,1,0,70360
212857366,99,2,4,8,11,0,1,1,0,65803
212857990,3,2,4,6,16,1,1,1,0,62704
212858479,99,1,1,8,11,0,1,1,0,02151
212859420,4,3,5,5,11,1,3,1,0,31602
212860987,2,3,3,4,11,1,2,1,0,70508
212861490,3,3,4,5,16,0,1,1,0,77386
212862837,4,3,5,9,15,1,1,1,0,34608
212863136,99,1,1,7,12,0,1,1,0,06340
212863583,99,4,1,7,11,0,2,1,0,89052
212864018,3,2,1,9,15,0,1,1,0,58503
212864029,1,3,5,6,11,1,2,1,0,20895
212864478,3,1,3,7,16,0,1,1,0,15037
212864710,3,1,2,11,15,0,1,1,0,01776
212864879,2,4,5,8,11,1,1,1,0,85024
212866003,2,3,5,4,13,1,2,1,0,75224
212866168,2,2,2,11,14,1,1,1,0,46614
212866243,2,2,5,11,11,1,1,1,0,44023
212866457,3,4,3,10,17,0,1,1,0,95120
212866476,3,3,4,8,17,1,5,1,1,37075
212866715,99,3,4,10,16,1,5,1,0,21117
212867904,99,4,3,7,12,0,3,1,0,94801
212868915,2,3,2,5,14,0,1,1,0,32301
212868984,99,3,5,8,16,1,2,1,0,39110
212870149,99,4,2,9,13,0,3,1,0,90745
212870574,99,2,3,8,12,1,3,1,0,60445
212870623,99,3,5,6,15,0,2,1,0,28269
212870639,99,2,4,7,16,0,1,1,0,46123
212871214,99,1,1,9,13,0,1,1,0,02067
212873370,99,3,5,11,13,0,2,1,0,33774
212873833,99,4,1,5,13,0,1,1,0,94119
212874461,3,3,4,10,14,1,2,1,0,38118
212874743,2,2,2,9,13,0,1,1,0,63122
212875953,4,3,5,11,15,1,3,1,0,38109
212877255,4,2,3,6,18,1,1,1,0,46062
212877576,4,3,4,9,14,1,1,1,0,
212877756,4,2,2,10,15,0,1,1,0,63501
212878384,3,2,2,3,14,1,1,1,0,63068
212878435,2,4,3,8,15,1,1,1,0,94509
212879051,2,3,1,7,11,0,2,1,1,79912
212879379,4,4,2,10,15,0,1,1,0,59405
212880677,3,3,2,6,15,1,2,1,0,75052
212881571,3,2,3,6,13,1,1,1,0,50265
212881950,2,3,4,8,15,0,1,1,0,35503
212882831,3,1,1,11,16,0,3,1,0,08527
212883156,2,3,5,6,11,1,1,1,0,35071
212883170,3,3,3,8,13,1,2,1,0,30121
212885224,3,3,3,11,13,0,1,1,0,30101
212885806,2,2,4,4,12,1,1,1,0,49801
212885923,3,3,5,5,17,1,1,1,1,78664
212885988,3,1,2,8,16,0,1,1,0,17602
212886134,99,3,5,1,15,1,5,1,1,20109
212886982,2,3,4,10,12,1,2,1,0,79007
212887482,99,3,1,8,11,0,1,1,0,33901
212887600,2,1,3,6,15,1,2,1,0,11203
212887795,99,3,1,8,12,0,2,1,0,25526
212888056,99,3,1,11,12,0,2,1,0,75236
212889025,99,3,1,6,12,0,2,1,0,27284
212889078,99,4,5,6,11,1,2,1,0,
212889273,99,2,5,4,11,0,2,1,0,48382
212889720,99,1,4,8,14,1,1,1,0,14830
212890222,99,2,1,6,12,0,1,1,0,45208
212890596,99,4,5,8,12,1,2,1,1,85381
212890990,2,4,3,8,11,1,5,1,1,
212891165,99,3,3,11,11,1,2,1,0,24523
212891976,2,3,4,9,12,1,2,1,1,30274
212892803,99,3,2,8,12,0,1,1,0,30263
212892920,99,3,5,6,18,0,5,1,0,37128
212893017,99,4,1,6,14,0,3,1,0,95122
212893286,4,1,3,6,16,0,1,1,0,02141
212893483,3,3,4,10,15,1,1,1,0,21215
212893548,2,3,2,3,12,1,2,1,0,33162
212896491,4,2,4,3,15,1,5,1,1,60035
212953224,99,2,1,2,12,0,1,1,0,55406
212955175,4,3,1,5,12,0,2,1,0,29579
212955228,2,1,2,6,13,1,3,1,0,11433
212955958,99,4,3,9,11,1,2,1,0,98105
212959209,2,3,5,7,11,1,1,1,0,
212960293,99,1,1,2,11,0,5,1,0,18201
212960626,99,1,4,5,16,0,2,1,0,11001
212960774,99,3,1,6,12,0,5,1,0,30909
212961186,99,3,2,7,13,0,1,1,1,22315
212961546,99,4,1,10,13,0,2,1,0,85541
212962889,3,2,2,9,11,1,1,1,0,50554
212964100,99,3,2,11,13,0,2,1,1,32828
212964699,2,3,4,4,13,1,1,1,0,
212964815,4,3,4,9,15,1,5,1,1,30328
212964839,3,1,5,7,17,1,1,1,0,16127
212964915,2,3,2,11,12,0,5,1,1,33511
212965773,99,3,1,9,12,0,5,1,0,33710
212965860,4,3,2,6,16,1,1,1,0,22191
212966440,99,2,4,9,12,1,2,1,0,54656
212968399,2,4,5,5,12,1,5,1,1,95301
212968901,3,1,3,9,13,1,1,1,0,14225
212969004,99,1,2,9,12,0,1,1,0,16002
212969800,3,2,5,7,17,1,1,1,0,54001
212970247,99,3,3,7,12,1,2,1,0,30043
212971972,4,4,1,11,17,0,1,1,0,94403
212975983,3,3,1,8,11,0,1,1,0,75150
212976163,99,3,4,3,18,1,3,1,1,22655
212976331,4,2,2,9,15,0,1,1,0,60402
212977154,2,3,5,9,13,1,2,1,1,78526
212977515,99,3,4,3,11,0,1,1,1,78723
212977945,99,2,5,3,18,1,1,1,0,48122
212979857,99,3,4,8,16,0,1,1,0,35661
212981135,2,4,3,3,12,1,1,1,0,86403
212982122,4,3,2,9,16,1,3,1,0,
212983017,3,1,2,7,17,0,1,1,0,08902
212983345,2,1,4,6,12,1,1,1,1,11412
212984994,3,3,5,11,12,1,1,1,0,23002
212985059,3,3,2,10,13,0,5,1,0,27511
212986983,99,3,3,4,11,1,1,1,0,
212988069,99,3,2,9,11,1,2,1,0,29020
212988391,99,4,2,11,12,0,3,1,0,98446
212989398,99,2,5,5,12,0,1,1,0,47448
212989929,4,1,2,11,13,0,1,1,0,02861
212991732,4,2,5,10,13,1,1,1,0,65202
212991902,2,3,2,7,12,0,1,1,0,31322
212992460,4,1,5,8,16,1,1,1,0,15317
212992686,4,3,2,8,13,0,2,1,0,33404
212994152,3,4,2,11,13,1,1,1,0,81019
213055079,99,3,1,8,11,0,2,1,0,70586
213055749,4,4,1,8,12,0,5,1,0,80219
213056412,99,3,2,11,13,0,5,1,1,78223
213056956,1,3,2,9,12,1,2,1,1,78526
213057817,2,3,3,5,13,1,1,1,0,26554
213058009,5,1,4,8,17,1,1,1,0,18901
213058186,99,2,1,9,13,0,1,1,0,48603
213058375,2,2,4,9,12,1,1,1,0,43612
213059272,2,3,2,11,12,0,1,1,0,32068
213060034,3,4,2,8,17,1,1,1,0,98360
213062799,99,4,2,2,11,1,1,1,1,90018
213063165,4,1,2,10,13,1,1,1,0,16105
213063966,2,1,2,7,14,1,1,1,1,17202
213064416,99,3,4,8,11,1,1,1,0,36207
213064627,2,2,2,6,12,1,1,1,0,
213065011,3,4,4,10,15,1,1,1,0,95209
213066624,4,1,3,11,13,0,1,1,0,02121
213067123,99,2,1,7,11,0,1,1,0,53215
213068074,3,3,3,10,11,1,1,1,0,77030
213068220,3,1,3,11,12,0,1,1,0,
213068670,99,3,4,3,18,1,2,1,1,77301
213069154,3,3,3,7,16,1,1,1,1,33029
213069434,99,2,1,9,11,0,1,1,0,44420
213069620,2,3,4,9,13,1,2,1,0,30349
213070770,99,4,1,4,13,0,1,1,0,85225
213071091,99,1,3,1,14,0,2,1,0,19352
213072458,1,3,1,8,13,0,1,1,1,78242
213072754,3,3,4,4,13,1,2,1,0,75002
213075392,4,2,3,9,13,0,1,1,0,68901
213075544,99,3,5,6,11,1,3,1,1,28209
213075691,2,2,5,6,15,1,3,1,1,61354
213076263,4,3,5,7,16,1,1,1,0,32259
213076539,99,3,2,9,12,0,1,1,0,70592
213077525,3,3,3,11,16,0,1,1,0,34116
213078799,99,3,2,8,11,1,2,1,0,33166
213080318,99,3,2,9,13,0,1,1,0,33563
213080723,4,2,2,7,18,1,2,1,0,44122
213081302,99,1,5,10,12,0,1,1,0,
213081546,99,4,4,6,16,1,5,1,1,95020
213081828,99,2,1,5,13,0,5,1,0,63376
213082098,99,3,5,9,11,1,2,1,0,31021
213082514,3,4,5,10,11,1,1,1,1,99336
213082781,99,3,2,8,16,0,2,1,0,70461
213083578,2,3,4,4,11,1,5,1,0,35504
213083720,2,3,3,7,15,1,1,1,0,42056
213084442,99,4,2,9,16,0,3,1,0,96744
213085388,99,1,1,8,18,0,3,1,0,11040
213086312,3,3,2,11,16,0,5,1,0,
213087191,2,1,2,11,14,0,1,1,0,15010
213090386,3,2,2,4,13,0,1,1,0,65203
213090642,2,4,2,11,15,1,1,1,0,85207
213091387,99,4,5,11,11,1,2,1,1,90255
213093315,4,1,2,10,13,1,1,1,0,17112
213093924,3,4,5,6,15,1,5,1,0,92223
213094667,2,3,3,7,15,1,1,1,0,21740
213094757,99,3,2,4,12,1,2,1,0,30741
213095370,2,3,3,10,11,1,1,1,1,33463
213095449,99,3,1,2,11,0,2,1,0,33844
213096396,4,3,5,8,13,1,2,1,1,77584
213156686,3,2,5,7,14,1,1,1,1,55114
213157769,1,2,5,3,11,1,2,1,0,60506
213159286,99,3,4,8,12,1,1,1,0,70586
213159381,99,3,2,3,11,0,1,1,0,
213160269,3,1,1,11,12,0,1,1,0,02740
213162590,2,2,2,8,13,1,2,1,0,60612
213162997,2,3,5,11,12,1,2,1,0,
213163130,99,3,5,9,16,0,2,1,0,19803
213163649,99,2,4,11,12,1,1,1,0,62940
213163813,3,4,4,9,11,1,1,1,0,98022
213163926,3,3,1,5,12,0,1,1,0,
213165004,99,2,2,8,12,0,1,1,0,48186
213165952,99,3,2,8,12,0,2,1,0,29642
213166317,2,2,2,11,13,0,1,1,0,61108
213167455,99,4,2,7,13,0,1,1,1,83642
